0.1000000000000000056 0.007871783 0.006416873 0.008366852 0.1090394 0.08729616 0.1180648 
0.2000000000000000111 0.005574887 0.004550504 0.005927137 0.07762871 0.06045644 0.08412427 
0.3000000000000000444 0.004478702 0.00372534 0.004962427 0.06225589 0.05125753 0.06842793 
0.4000000000000000222 0.00388771 0.003175174 0.004270143 0.05453748 0.04410881 0.05735205 
0.5 0.00348406 0.002980444 0.003771816 0.04920245 0.03996927 0.04937441 
0.6000000000000000888 0.003261507 0.002603013 0.003365519 0.04366358 0.03546515 0.04568554 
0.7000000000000000666 0.002986264 0.002489368 0.003207493 0.04075725 0.03306579 0.04397742 
0.8000000000000000444 0.002728681 0.002323337 0.002880219 0.03755606 0.03058689 0.03954581 
0.9000000000000000222 0.002510407 0.002262893 0.002762984 0.03569639 0.02938913 0.03839357 
1 0.002478545 0.002097481 0.002645261 0.03432492 0.02702025 0.03671271 
1.100000000000000089 0.00234246 0.002082021 0.002593028 0.03235151 0.02656745 0.03625669 
1.200000000000000178 0.002307536 0.001780911 0.00251465 0.02996715 0.02476334 0.03262734 
1.300000000000000044 0.002275321 0.001708075 0.002467992 0.0288128 0.02407741 0.03304124 
1.400000000000000133 0.002270202 0.001714129 0.002276609 0.02833568 0.02441901 0.032822 
1.5 0.002116158 0.001752287 0.002269754 0.02853811 0.02282287 0.02933428 
1.600000000000000089 0.002065511 0.001576275 0.0021374 0.02572539 0.02167845 0.02938055 
1.700000000000000178 0.002021756 0.001600734 0.0020064 0.02594815 0.02155643 0.02832867 
1.800000000000000044 0.001961421 0.001457467 0.001907735 0.02376118 0.02012485 0.02725701 
1.900000000000000133 0.001821822 0.001484895 0.001951563 0.0243483 0.01960006 0.02506697 
2 0.00187157 0.001346793 0.001935376 0.02406754 0.01996091 0.02470114 
2.100000000000000089 0.00174162 0.001345066 0.001957034 0.02347786 0.01865727 0.02563195 
2.200000000000000178 0.001726189 0.001456308 0.001828175 0.02251954 0.01780776 0.02422381 
2.300000000000000266 0.001764592 0.001303569 0.001640475 0.02056424 0.01700886 0.02466748 
2.400000000000000355 0.001702181 0.001289435 0.001742595 0.0224006 0.01660282 0.02209342 
2.5 0.001705641 0.00125398 0.001604652 0.0213467 0.01767688 0.02401132 
2.600000000000000089 0.001652666 0.001207159 0.001763213 0.02030415 0.01720657 0.02233281 
2.700000000000000178 0.001626734 0.001161289 0.001579038 0.01930647 0.01655695 0.02033877 
2.800000000000000266 0.001557849 0.001160432 0.001661567 0.01958389 0.01517779 0.02351803 
2.900000000000000355 0.001518958 0.001283597 0.001596628 0.01894554 0.01556434 0.02103867 
3 0.001629018 0.001205725 0.001546547 0.01822447 0.01530932 0.02000763 
3.100000000000000089 0.001540684 0.001132605 0.001545439 0.0193413 0.01368514 0.02198901 
3.200000000000000178 0.001462487 0.001151871 0.001467477 0.01912713 0.01550183 0.0189624 
3.300000000000000266 0.001640038 0.001166811 0.001549114 0.01809846 0.01340252 0.01778696 
3.400000000000000355 0.001519645 0.001125798 0.001439742 0.01823579 0.01491372 0.01915221 
3.5 0.001541208 0.001123452 0.001410487 0.01635654 0.01423409 0.02092893 
3.600000000000000089 0.001638757 0.001107536 0.001465395 0.016732 0.01463837 0.01935685 
3.700000000000000178 0.00148673 0.001073276 0.001437413 0.01734074 0.0152757 0.02030742 
3.800000000000000266 0.001475253 0.001153467 0.001397741 0.01556553 0.01436595 0.02157278 
3.900000000000000355 0.001498816 0.001062656 0.001406734 0.01656869 0.01357908 0.01869308 
4 0.001580829 0.001095433 0.001341794 0.01799189 0.01300192 0.01720115 
4.100000000000000533 0.001481973 0.00107152 0.001409987 0.01582883 0.01317009 0.01940944 
4.200000000000000178 0.001447196 0.0009792181 0.001396619 0.01683078 0.01299886 0.01773445 
4.299999999999999822 0.001456656 0.001023913 0.001187025 0.01665188 0.01372266 0.0188089 
4.400000000000000355 0.001439804 0.001003303 0.001357002 0.01391746 0.01278158 0.01854382 
4.5 0.001494307 0.001051303 0.001342406 0.01416684 0.013005 0.01785806 
4.600000000000000533 0.001443229 0.000946242 0.00132946 0.01494422 0.0123944 0.01670614 
4.700000000000000178 0.001496766 0.001042244 0.001402045 0.01415094 0.01281798 0.01804104 
4.800000000000000711 0.001337263 0.0009385341 0.001257568 0.01563084 0.0126213 0.01547587 
4.900000000000000355 0.001419187 0.001036836 0.001316244 0.01480679 0.01168854 0.01693937 
5 0.001462716 0.0009053853 0.001314954 0.01420491 0.01132976 0.0172777 
5.100000000000000533 0.001456949 0.001007206 0.001273326 0.01398844 0.01193259 0.01788072 
5.200000000000000178 0.001462576 0.0009475154 0.0013423 0.01339255 0.01108309 0.01635325 
5.300000000000000711 0.001461041 0.001005611 0.001221703 0.01378118 0.01053473 0.01571598 
5.400000000000000355 0.001499061 0.0009348067 0.001205766 0.01372363 0.01171935 0.01487615 
5.5 0.001425292 0.001021686 0.00132715 0.0128141 0.0105482 0.01687847 
5.600000000000000533 0.001346801 0.001011345 0.001197247 0.01495364 0.009765581 0.01616784 
5.700000000000000178 0.001427189 0.0009500577 0.001182278 0.01280201 0.01127446 0.01612631 
5.800000000000000711 0.001477645 0.001007584 0.001242034 0.01116904 0.01158281 0.01526224 
5.900000000000000355 0.001436628 0.001019937 0.001334573 0.01324083 0.01143749 0.01499201 
6 0.001449534 0.0009175984 0.001222329 0.01294063 0.01081697 0.01385643 
6.100000000000000533 0.001406548 0.0008699189 0.001150627 0.01392836 0.01155357 0.0161987 
6.200000000000000178 0.001424396 0.0008370732 0.001272041 0.012994 0.01069708 0.01532484 
6.300000000000000711 0.001367465 0.0009756558 0.001134531 0.01323856 0.0109762 0.01515869 
6.400000000000000355 0.001510614 0.0009289272 0.001277744 0.0119173 0.01096349 0.01418131 
6.5 0.001539457 0.0009560095 0.001288722 0.01065241 0.01051799 0.01431197 
6.600000000000000533 0.001566271 0.0009085838 0.001210789 0.01444251 0.01037007 0.01418452 
6.700000000000000178 0.001498937 0.0008256711 0.001097787 0.01183273 0.01066349 0.01379653 
6.800000000000000711 0.001475015 0.0009226553 0.001174196 0.01203697 0.009775946 0.01245631 
6.900000000000000355 0.001486976 0.0009695094 0.001041291 0.01239322 0.01063743 0.01509857 
7 0.001472252 0.0009108183 0.001084373 0.01221971 0.01125626 0.01425582 
7.100000000000000533 0.001461184 0.0008552256 0.0011799 0.01102476 0.009571713 0.01429691 
7.200000000000000178 0.001568885 0.0009407623 0.001231275 0.01262695 0.009580461 0.01560481 
7.300000000000000711 0.001557518 0.0009550934 0.001154252 0.01200606 0.01022969 0.01550625 
7.400000000000000355 0.001565022 0.0008438353 0.001119664 0.01167587 0.01031178 0.01594788 
7.5 0.001609961 0.0009690652 0.001171538 0.01222449 0.009658082 0.01473444 
7.600000000000000533 0.001570839 0.0009270423 0.001216621 0.01204847 0.009536416 0.01491431 
7.700000000000000178 0.00156455 0.0009289539 0.001166482 0.0126645 0.01019676 0.0129562 
7.800000000000000711 0.0016119 0.000909373 0.001210479 0.0113271 0.007578723 0.01401024 
7.900000000000000355 0.00153127 0.0009060056 0.001071482 0.01025479 0.009219665 0.01452166 
8 0.001656809 0.0008818432 0.001082642 0.01225135 0.009192957 0.01362506 
8.099999999999999645 0.001594617 0.0009000004 0.001101919 0.01155662 0.008559389 0.01449171 
8.200000000000001066 0.00150733 0.000917806 0.001126053 0.01110933 0.009257709 0.01484065 
8.300000000000000711 0.00159175 0.0008714776 0.001221268 0.01184881 0.009005414 0.01423613 
8.400000000000000355 0.00160445 0.0009242923 0.00124655 0.01217576 0.008802095 0.01237487 
8.5 0.001633187 0.0008782985 0.001126834 0.01112139 0.00894964 0.01348416 
8.599999999999999645 0.001592602 0.0009219247 0.0011567 0.01175753 0.008019337 0.01415593 
8.700000000000001066 0.001608568 0.0008998192 0.001058295 0.01134116 0.009410145 0.01433047 
8.800000000000000711 0.001655284 0.001008962 0.001037803 0.01181084 0.008310038 0.01269181 
8.900000000000000355 0.001701019 0.000879715 0.001096369 0.01191361 0.008472544 0.01277211 
9 0.001580772 0.0009572407 0.001159359 0.01207941 0.008213139 0.01290519 
9.099999999999999645 0.001665446 0.0009529811 0.001136789 0.01142415 0.009425633 0.01366608 
9.200000000000001066 0.00164903 0.000935217 0.001047146 0.01242531 0.008756936 0.01220889 
